Precinct,Race,Candidate,Total Votes,Vote Percentage
1024,Mayor,Dan Martinez,0.0,0.0
1024,Mayor,Denise Gutierrez-Homer,6.0,1.37
1024,Mayor,Greg Brockhouse,131.0,29.98
1024,Mayor,Ray Basaldua,3.0,0.69
1024,Mayor,Joshua James Galvan,1.0,0.23
1024,Mayor,Tim Atwood,1.0,0.23
1024,District 4,Adriana Rocha Garcia,229.0,61.73
1024,District 4,Curtis Mueller,49.0,13.21
1024,District 4,David Tristán,57.0,15.36
1024,District 4,Raymond Guzman,36.0,9.7
1025,Mayor,J. Miller,0.0,0.0
1025,Mayor,Justin Macaluso,0.0,0.0
1025,Mayor,Gary Allen,0.0,0.0
1025,Mayor,Frank Adam Muniz,0.0,0.0
1025,Mayor,"Antonio ""Tony"" Diaz",0.0,0.0
1025,Mayor,Ron Nirenberg,39.0,75.0
1025,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1025,Mayor,John M. Velasquez,2.0,3.85
1025,Mayor,Dan Martinez,0.0,0.0
1025,Mayor,Denise Gutierrez-Homer,2.0,3.85
1025,Mayor,Greg Brockhouse,8.0,15.38
1025,Mayor,Ray Basaldua,1.0,1.92
1025,Mayor,Joshua James Galvan,0.0,0.0
1025,Mayor,Tim Atwood,0.0,0.0
1025,District 5,Anthony Gres,7.0,14.29
1025,District 5,Jason Mata,2.0,4.08
1025,District 5,Ray Garza,1.0,2.04
1025,District 5,Irma G. Barron,4.0,8.16
1025,District 5,Teri Castillo,7.0,14.29
1025,District 5,David Yañez,0.0,0.0
1025,District 5,Marie Crabb,0.0,0.0
1025,District 5,Rudy Lopez,8.0,16.33
1025,District 5,"Norberto ""Geremy"" Landin",10.0,20.41
1025,District 5,Ricardo Moreno,8.0,16.33
1025,District 5,"Jesse ""Jay"" Alaniz",2.0,4.08
1026,Mayor,J. Miller,2.0,1.55
1026,Mayor,Justin Macaluso,0.0,0.0
1026,Mayor,Gary Allen,0.0,0.0
1026,Mayor,Frank Adam Muniz,2.0,1.55
1026,Mayor,"Antonio ""Tony"" Diaz",1.0,0.78
1026,Mayor,Ron Nirenberg,94.0,72.87
1026,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1026,Mayor,John M. Velasquez,1.0,0.78
1026,Mayor,Dan Martinez,1.0,0.78
1026,Mayor,Denise Gutierrez-Homer,0.0,0.0
1026,Mayor,Greg Brockhouse,28.0,21.71
1026,Mayor,Ray Basaldua,0.0,0.0
1026,Mayor,Joshua James Galvan,0.0,0.0
1026,Mayor,Tim Atwood,0.0,0.0
1026,District 5,Anthony Gres,12.0,10.0
1026,District 5,Jason Mata,2.0,1.67
1026,District 5,Ray Garza,3.0,2.5
1026,District 5,Irma G. Barron,6.0,5.0
1026,District 5,Teri Castillo,23.0,19.17
1026,District 5,David Yañez,3.0,2.5
1026,District 5,Marie Crabb,5.0,4.17
1026,District 5,Rudy Lopez,16.0,13.33
1026,District 5,"Norberto ""Geremy"" Landin",20.0,16.67
1026,District 5,Ricardo Moreno,28.0,23.33
1026,District 5,"Jesse ""Jay"" Alaniz",2.0,1.67
1028,Mayor,J. Miller,0.0,0.0
1028,Mayor,Justin Macaluso,0.0,0.0
1028,Mayor,Gary Allen,0.0,0.0
1028,Mayor,Frank Adam Muniz,1.0,0.8
1028,Mayor,"Antonio ""Tony"" Diaz",2.0,1.6
1028,Mayor,Ron Nirenberg,93.0,74.4
1028,Mayor,"Michael ""Commander"" Idrogo",1.0,0.8
1028,Mayor,John M. Velasquez,2.0,1.6
1028,Mayor,Dan Martinez,0.0,0.0
1028,Mayor,Denise Gutierrez-Homer,4.0,3.2
1028,Mayor,Greg Brockhouse,21.0,16.8
1028,Mayor,Ray Basaldua,1.0,0.8
1028,Mayor,Joshua James Galvan,0.0,0.0
1028,Mayor,Tim Atwood,0.0,0.0
1028,District 5,Anthony Gres,11.0,10.28
1028,District 5,Jason Mata,2.0,1.87
1028,District 5,Ray Garza,13.0,12.15
1028,District 5,Irma G. Barron,10.0,9.35
1028,District 5,Teri Castillo,19.0,17.76
1028,District 5,David Yañez,4.0,3.74
1028,District 5,Marie Crabb,4.0,3.74
1028,District 5,Rudy Lopez,19.0,17.76
1028,District 5,"Norberto ""Geremy"" Landin",8.0,7.48
1028,District 5,Ricardo Moreno,15.0,14.02
1028,District 5,"Jesse ""Jay"" Alaniz",2.0,1.87
1029,Mayor,J. Miller,0.0,0.0
1029,Mayor,Justin Macaluso,0.0,0.0
1029,Mayor,Gary Allen,2.0,0.72
1029,Mayor,Frank Adam Muniz,0.0,0.0
1029,Mayor,"Antonio ""Tony"" Diaz",4.0,1.44
1029,Mayor,Ron Nirenberg,214.0,77.26
1029,Mayor,"Michael ""Commander"" Idrogo",2.0,0.72
1029,Mayor,John M. Velasquez,0.0,0.0
1029,Mayor,Dan Martinez,1.0,0.36
1029,Mayor,Denise Gutierrez-Homer,4.0,1.44
1029,Mayor,Greg Brockhouse,47.0,16.97
1029,Mayor,Ray Basaldua,2.0,0.72
1029,Mayor,Joshua James Galvan,0.0,0.0
1029,Mayor,Tim Atwood,1.0,0.36
1029,District 5,Anthony Gres,35.0,12.96
1029,District 5,Jason Mata,7.0,2.59
1029,District 5,Ray Garza,28.0,10.37
1029,District 5,Irma G. Barron,13.0,4.81
1029,District 5,Teri Castillo,67.0,24.81
1029,District 5,David Yañez,2.0,0.74
1029,District 5,Marie Crabb,10.0,3.7
1029,District 5,Rudy Lopez,93.0,34.44
1029,District 5,"Norberto ""Geremy"" Landin",9.0,3.33
1029,District 5,Ricardo Moreno,2.0,0.74
1029,District 5,"Jesse ""Jay"" Alaniz",4.0,1.48
1030,Mayor,J. Miller,0.0,0.0
1030,Mayor,Justin Macaluso,0.0,0.0
1030,Mayor,Gary Allen,0.0,0.0
1030,Mayor,Frank Adam Muniz,0.0,0.0
1030,Mayor,"Antonio ""Tony"" Diaz",0.0,0.0
1030,Mayor,Ron Nirenberg,3.0,60.0
1030,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1030,Mayor,John M. Velasquez,0.0,0.0
1030,Mayor,Dan Martinez,0.0,0.0
1030,Mayor,Denise Gutierrez-Homer,1.0,20.0
1030,Mayor,Greg Brockhouse,1.0,20.0
1030,Mayor,Ray Basaldua,0.0,0.0
1030,Mayor,Joshua James Galvan,0.0,0.0
1030,Mayor,Tim Atwood,0.0,0.0
1030,District 4,Adriana Rocha Garcia,5.0,100.0
1030,District 4,Curtis Mueller,0.0,0.0
1030,District 4,David Tristán,0.0,0.0
1030,District 4,Raymond Guzman,0.0,0.0
1031,Mayor,J. Miller,1.0,0.51
1031,Mayor,Justin Macaluso,0.0,0.0
1031,Mayor,Gary Allen,1.0,0.51
1031,Mayor,Frank Adam Muniz,1.0,0.51
1031,Mayor,"Antonio ""Tony"" Diaz",2.0,1.02
1031,Mayor,Ron Nirenberg,144.0,73.1
1031,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1031,Mayor,John M. Velasquez,0.0,0.0
1031,Mayor,Dan Martinez,2.0,1.02
1031,Mayor,Denise Gutierrez-Homer,5.0,2.54
1031,Mayor,Greg Brockhouse,38.0,19.29
1031,Mayor,Ray Basaldua,2.0,1.02
1031,Mayor,Joshua James Galvan,0.0,0.0
1031,Mayor,Tim Atwood,1.0,0.51
1031,District 5,Anthony Gres,8.0,4.23
1031,District 5,Jason Mata,3.0,1.59
1031,District 5,Ray Garza,12.0,6.35
1031,District 5,Irma G. Barron,9.0,4.76
1031,District 5,Teri Castillo,47.0,24.87
1031,District 5,David Yañez,3.0,1.59
1031,District 5,Marie Crabb,12.0,6.35
1031,District 5,Rudy Lopez,82.0,43.39
1031,District 5,"Norberto ""Geremy"" Landin",8.0,4.23
1031,District 5,Ricardo Moreno,3.0,1.59
1031,District 5,"Jesse ""Jay"" Alaniz",2.0,1.06
1032,Mayor,J. Miller,0.0,0.0
1032,Mayor,Justin Macaluso,0.0,0.0
1032,Mayor,Gary Allen,0.0,0.0
1032,Mayor,Frank Adam Muniz,2.0,0.73
1032,Mayor,"Antonio ""Tony"" Diaz",3.0,1.1
1032,Mayor,Ron Nirenberg,213.0,78.02
1032,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1032,Mayor,John M. Velasquez,2.0,0.73
1032,Mayor,Dan Martinez,1.0,0.37
1032,Mayor,Denise Gutierrez-Homer,5.0,1.83
1032,Mayor,Greg Brockhouse,43.0,15.75
1032,Mayor,Ray Basaldua,3.0,1.1
1032,Mayor,Joshua James Galvan,1.0,0.37
1032,Mayor,Tim Atwood,0.0,0.0
1032,District 5,Anthony Gres,25.0,10.12
1032,District 5,Jason Mata,11.0,4.45
1032,District 5,Ray Garza,20.0,8.1
1032,District 5,Irma G. Barron,19.0,7.69
1032,District 5,Teri Castillo,99.0,40.08
1032,District 5,David Yañez,7.0,2.83
1032,District 5,Marie Crabb,2.0,0.81
1032,District 5,Rudy Lopez,38.0,15.38
1032,District 5,"Norberto ""Geremy"" Landin",17.0,6.88
1032,District 5,Ricardo Moreno,6.0,2.43
1032,District 5,"Jesse ""Jay"" Alaniz",3.0,1.21
1033,Mayor,J. Miller,3.0,1.55
1033,Mayor,Justin Macaluso,1.0,0.52
1033,Mayor,Gary Allen,3.0,1.55
1033,Mayor,Frank Adam Muniz,0.0,0.0
1033,Mayor,"Antonio ""Tony"" Diaz",1.0,0.52
1033,Mayor,Ron Nirenberg,138.0,71.13
1033,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1033,Mayor,John M. Velasquez,0.0,0.0
1033,Mayor,Dan Martinez,0.0,0.0
1033,Mayor,Denise Gutierrez-Homer,4.0,2.06
1033,Mayor,Greg Brockhouse,40.0,20.62
1033,Mayor,Ray Basaldua,1.0,0.52
1033,Mayor,Joshua James Galvan,1.0,0.52
1033,Mayor,Tim Atwood,2.0,1.03
1033,District 4,Adriana Rocha Garcia,123.0,72.78
1033,District 4,Curtis Mueller,16.0,9.47
1033,District 4,David Tristán,15.0,8.88
1033,District 4,Raymond Guzman,15.0,8.88
1036,Mayor,J. Miller,4.0,0.82
1036,Mayor,Justin Macaluso,0.0,0.0
1036,Mayor,Gary Allen,6.0,1.22
1036,Mayor,Frank Adam Muniz,2.0,0.41
1036,Mayor,"Antonio ""Tony"" Diaz",10.0,2.04
1036,Mayor,Ron Nirenberg,301.0,61.43
1036,Mayor,"Michael ""Commander"" Idrogo",4.0,0.82
1036,Mayor,John M. Velasquez,0.0,0.0
1036,Mayor,Dan Martinez,1.0,0.2
1036,Mayor,Denise Gutierrez-Homer,7.0,1.43
1036,Mayor,Greg Brockhouse,144.0,29.39
1036,Mayor,Ray Basaldua,8.0,1.63
1036,Mayor,Joshua James Galvan,0.0,0.0
1036,Mayor,Tim Atwood,3.0,0.61
1036,District 4,Adriana Rocha Garcia,261.0,63.81
1036,District 4,Curtis Mueller,46.0,11.25
1036,District 4,David Tristán,48.0,11.74
1036,District 4,Raymond Guzman,54.0,13.2
1037,Mayor,J. Miller,1.0,0.35
1037,Mayor,Justin Macaluso,1.0,0.35
1037,Mayor,Gary Allen,2.0,0.71
1037,Mayor,Frank Adam Muniz,0.0,0.0
1037,Mayor,"Antonio ""Tony"" Diaz",4.0,1.41
1037,Mayor,Ron Nirenberg,184.0,65.02
1037,Mayor,"Michael ""Commander"" Idrogo",2.0,0.71
1037,Mayor,John M. Velasquez,1.0,0.35
1037,Mayor,Dan Martinez,1.0,0.35
1037,Mayor,Denise Gutierrez-Homer,7.0,2.47
1037,Mayor,Greg Brockhouse,75.0,26.5
1037,Mayor,Ray Basaldua,2.0,0.71
1037,Mayor,Joshua James Galvan,1.0,0.35
1037,Mayor,Tim Atwood,2.0,0.71
1037,District 4,Adriana Rocha Garcia,165.0,67.62
1037,District 4,Curtis Mueller,29.0,11.89
1037,District 4,David Tristán,28.0,11.48
1037,District 4,Raymond Guzman,22.0,9.02
1038,Mayor,J. Miller,1.0,0.24
1038,Mayor,Justin Macaluso,1.0,0.24
1038,Mayor,Gary Allen,6.0,1.44
1038,Mayor,Frank Adam Muniz,2.0,0.48
1038,Mayor,"Antonio ""Tony"" Diaz",2.0,0.48
1038,Mayor,Ron Nirenberg,257.0,61.78
1038,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1038,Mayor,John M. Velasquez,1.0,0.24
1038,Mayor,Dan Martinez,1.0,0.24
1038,Mayor,Denise Gutierrez-Homer,15.0,3.61
1038,Mayor,Greg Brockhouse,124.0,29.81
1038,Mayor,Ray Basaldua,5.0,1.2
1038,Mayor,Joshua James Galvan,0.0,0.0
1038,Mayor,Tim Atwood,1.0,0.24
1038,District 4,Adriana Rocha Garcia,265.0,72.01
1038,District 4,Curtis Mueller,24.0,6.52
1038,District 4,David Tristán,41.0,11.14
1038,District 4,Raymond Guzman,38.0,10.33
1039,Mayor,J. Miller,2.0,0.93
1039,Mayor,Justin Macaluso,0.0,0.0
1039,Mayor,Gary Allen,5.0,2.33
1039,Mayor,Frank Adam Muniz,2.0,0.93
1039,Mayor,"Antonio ""Tony"" Diaz",11.0,5.12
1039,Mayor,Ron Nirenberg,136.0,63.26
1039,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1039,Mayor,John M. Velasquez,0.0,0.0
1039,Mayor,Dan Martinez,0.0,0.0
1039,Mayor,Denise Gutierrez-Homer,7.0,3.26
1039,Mayor,Greg Brockhouse,48.0,22.33
1039,Mayor,Ray Basaldua,0.0,0.0
1039,Mayor,Joshua James Galvan,0.0,0.0
1039,Mayor,Tim Atwood,4.0,1.86
1039,District 4,Adriana Rocha Garcia,145.0,75.52
1039,District 4,Curtis Mueller,16.0,8.33
1039,District 4,David Tristán,14.0,7.29
1039,District 4,Raymond Guzman,17.0,8.85
1040,Mayor,J. Miller,0.0,0.0
1040,Mayor,Justin Macaluso,0.0,0.0
1040,Mayor,Gary Allen,1.0,0.38
1040,Mayor,Frank Adam Muniz,1.0,0.38
1040,Mayor,"Antonio ""Tony"" Diaz",4.0,1.53
1040,Mayor,Ron Nirenberg,196.0,75.1
1040,Mayor,"Michael ""Commander"" Idrogo",2.0,0.77
1040,Mayor,John M. Velasquez,1.0,0.38
1040,Mayor,Dan Martinez,0.0,0.0
1040,Mayor,Denise Gutierrez-Homer,5.0,1.92
1040,Mayor,Greg Brockhouse,48.0,18.39
1040,Mayor,Ray Basaldua,2.0,0.77
1040,Mayor,Joshua James Galvan,0.0,0.0
1040,Mayor,Tim Atwood,1.0,0.38
1040,District 4,Adriana Rocha Garcia,183.0,76.57
1040,District 4,Curtis Mueller,13.0,5.44
1040,District 4,David Tristán,20.0,8.37
1040,District 4,Raymond Guzman,23.0,9.62
1041,Mayor,J. Miller,1.0,0.5
1041,Mayor,Justin Macaluso,0.0,0.0
1041,Mayor,Gary Allen,0.0,0.0
1041,Mayor,Frank Adam Muniz,0.0,0.0
1041,Mayor,"Antonio ""Tony"" Diaz",2.0,1.0
1041,Mayor,Ron Nirenberg,130.0,65.0
1041,Mayor,"Michael ""Commander"" Idrogo",2.0,1.0
1041,Mayor,John M. Velasquez,4.0,2.0
1041,Mayor,Dan Martinez,1.0,0.5
1041,Mayor,Denise Gutierrez-Homer,6.0,3.0
1041,Mayor,Greg Brockhouse,52.0,26.0
1041,Mayor,Ray Basaldua,2.0,1.0
1041,Mayor,Joshua James Galvan,0.0,0.0
1041,Mayor,Tim Atwood,0.0,0.0
1041,District 4,Adriana Rocha Garcia,129.0,75.0
1041,District 4,Curtis Mueller,12.0,6.98
1041,District 4,David Tristán,15.0,8.72
1041,District 4,Raymond Guzman,16.0,9.3
1042,Mayor,J. Miller,1.0,0.76
1042,Mayor,Justin Macaluso,0.0,0.0
1042,Mayor,Gary Allen,2.0,1.52
1042,Mayor,Frank Adam Muniz,0.0,0.0
1042,Mayor,"Antonio ""Tony"" Diaz",3.0,2.27
1042,Mayor,Ron Nirenberg,102.0,77.27
1042,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1042,Mayor,John M. Velasquez,1.0,0.76
1042,Mayor,Dan Martinez,1.0,0.76
1042,Mayor,Denise Gutierrez-Homer,4.0,3.03
1042,Mayor,Greg Brockhouse,17.0,12.88
1042,Mayor,Ray Basaldua,1.0,0.76
1042,Mayor,Joshua James Galvan,0.0,0.0
1042,Mayor,Tim Atwood,0.0,0.0
1042,District 4,Adriana Rocha Garcia,87.0,73.73
1042,District 4,Curtis Mueller,7.0,5.93
1042,District 4,David Tristán,8.0,6.78
1042,District 4,Raymond Guzman,16.0,13.56
1043,Mayor,J. Miller,2.0,0.98
1043,Mayor,Justin Macaluso,1.0,0.49
1043,Mayor,Gary Allen,6.0,2.93
1043,Mayor,Frank Adam Muniz,0.0,0.0
1043,Mayor,"Antonio ""Tony"" Diaz",4.0,1.95
1043,Mayor,Ron Nirenberg,119.0,58.05
1043,Mayor,"Michael ""Commander"" Idrogo",1.0,0.49
1043,Mayor,John M. Velasquez,1.0,0.49
1043,Mayor,Dan Martinez,1.0,0.49
1043,Mayor,Denise Gutierrez-Homer,1.0,0.49
1043,Mayor,Greg Brockhouse,64.0,31.22
1043,Mayor,Ray Basaldua,5.0,2.44
1043,Mayor,Joshua James Galvan,0.0,0.0
1043,Mayor,Tim Atwood,0.0,0.0
1043,District 4,Adriana Rocha Garcia,116.0,67.44
1043,District 4,Curtis Mueller,15.0,8.72
1043,District 4,David Tristán,20.0,11.63
1043,District 4,Raymond Guzman,21.0,12.21
1044,Mayor,J. Miller,2.0,0.69
1044,Mayor,Justin Macaluso,0.0,0.0
1044,Mayor,Gary Allen,2.0,0.69
1044,Mayor,Frank Adam Muniz,0.0,0.0
1044,Mayor,"Antonio ""Tony"" Diaz",4.0,1.38
1044,Mayor,Ron Nirenberg,221.0,76.21
1044,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1044,Mayor,John M. Velasquez,0.0,0.0
1044,Mayor,Dan Martinez,0.0,0.0
1044,Mayor,Denise Gutierrez-Homer,5.0,1.72
1044,Mayor,Greg Brockhouse,52.0,17.93
1044,Mayor,Ray Basaldua,3.0,1.03
1044,Mayor,Joshua James Galvan,0.0,0.0
1044,Mayor,Tim Atwood,1.0,0.34
1044,District 4,Adriana Rocha Garcia,220.0,83.97
1044,District 4,Curtis Mueller,13.0,4.96
1044,District 4,David Tristán,11.0,4.2
1044,District 4,Raymond Guzman,18.0,6.87
1045,Mayor,J. Miller,0.0,0.0
1045,Mayor,Justin Macaluso,0.0,0.0
1045,Mayor,Gary Allen,6.0,1.45
1045,Mayor,Frank Adam Muniz,1.0,0.24
1045,Mayor,"Antonio ""Tony"" Diaz",3.0,0.72
1045,Mayor,Ron Nirenberg,284.0,68.6
1045,Mayor,"Michael ""Commander"" Idrogo",1.0,0.24
1045,Mayor,John M. Velasquez,1.0,0.24
1045,Mayor,Dan Martinez,3.0,0.72
1045,Mayor,Denise Gutierrez-Homer,10.0,2.42
1045,Mayor,Greg Brockhouse,101.0,24.4
1045,Mayor,Ray Basaldua,2.0,0.48
1045,Mayor,Joshua James Galvan,1.0,0.24
1045,Mayor,Tim Atwood,1.0,0.24
1045,District 4,Adriana Rocha Garcia,296.0,80.22
1045,District 4,Curtis Mueller,17.0,4.61
1045,District 4,David Tristán,24.0,6.5
1045,District 4,Raymond Guzman,32.0,8.67
1046,Mayor,J. Miller,2.0,0.84
1046,Mayor,Justin Macaluso,1.0,0.42
1046,Mayor,Gary Allen,0.0,0.0
1046,Mayor,Frank Adam Muniz,1.0,0.42
1046,Mayor,"Antonio ""Tony"" Diaz",4.0,1.67
1046,Mayor,Ron Nirenberg,181.0,75.73
1046,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1046,Mayor,John M. Velasquez,0.0,0.0
1046,Mayor,Dan Martinez,1.0,0.42
1046,Mayor,Denise Gutierrez-Homer,6.0,2.51
1046,Mayor,Greg Brockhouse,41.0,17.15
1046,Mayor,Ray Basaldua,1.0,0.42
1046,Mayor,Joshua James Galvan,1.0,0.42
1046,Mayor,Tim Atwood,0.0,0.0
1046,District 4,Adriana Rocha Garcia,166.0,76.85
1046,District 4,Curtis Mueller,9.0,4.17
1046,District 4,David Tristán,18.0,8.33
1046,District 4,Raymond Guzman,23.0,10.65
1047,Mayor,J. Miller,1.0,0.52
1047,Mayor,Justin Macaluso,1.0,0.52
1047,Mayor,Gary Allen,1.0,0.52
1047,Mayor,Frank Adam Muniz,0.0,0.0
1047,Mayor,"Antonio ""Tony"" Diaz",3.0,1.55
1047,Mayor,Ron Nirenberg,130.0,67.01
1047,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1047,Mayor,John M. Velasquez,0.0,0.0
1047,Mayor,Dan Martinez,0.0,0.0
1047,Mayor,Denise Gutierrez-Homer,5.0,2.58
1047,Mayor,Greg Brockhouse,44.0,22.68
1047,Mayor,Ray Basaldua,3.0,1.55
1047,Mayor,Joshua James Galvan,2.0,1.03
1047,Mayor,Tim Atwood,4.0,2.06
1047,District 3,"Rodolfo ""Rudy"" Lopez",25.0,13.3
1047,District 3,"Mark Arthur Vargas, Jr.",11.0,5.85
1047,District 3,Rafael C. Vela,2.0,1.06
1047,District 3,Angela Cardona,18.0,9.57
1047,District 3,Walter Murray,2.0,1.06
1047,District 3,Ted Gonzalez,16.0,8.51
1047,District 3,Katherine Herrera Garza,10.0,5.32
1047,District 3,Tomas Uresti,62.0,32.98
1047,District 3,Phyllis Viagran,24.0,12.77
1047,District 3,"Stephen ""Steve"" Valdez",0.0,0.0
1047,District 3,Marcello Martinez,12.0,6.38
1047,District 3,Diana Flores Uriegas,6.0,3.19
1048,Mayor,J. Miller,0.0,0.0
1048,Mayor,Justin Macaluso,2.0,0.68
1048,Mayor,Gary Allen,3.0,1.03
1048,Mayor,Frank Adam Muniz,0.0,0.0
1048,Mayor,"Antonio ""Tony"" Diaz",7.0,2.4
1048,Mayor,Ron Nirenberg,200.0,68.49
1048,Mayor,"Michael ""Commander"" Idrogo",2.0,0.68
1048,Mayor,John M. Velasquez,3.0,1.03
1048,Mayor,Dan Martinez,1.0,0.34
1048,Mayor,Denise Gutierrez-Homer,3.0,1.03
1048,Mayor,Greg Brockhouse,68.0,23.29
1048,Mayor,Ray Basaldua,2.0,0.68
1048,Mayor,Joshua James Galvan,1.0,0.34
1048,Mayor,Tim Atwood,0.0,0.0
1048,District 3,"Rodolfo ""Rudy"" Lopez",41.0,14.59
1048,District 3,"Mark Arthur Vargas, Jr.",13.0,4.63
1048,District 3,Rafael C. Vela,1.0,0.36
1048,District 3,Angela Cardona,13.0,4.63
1048,District 3,Walter Murray,5.0,1.78
1048,District 3,Ted Gonzalez,21.0,7.47
1048,District 3,Katherine Herrera Garza,16.0,5.69
1048,District 3,Tomas Uresti,89.0,31.67
1048,District 3,Phyllis Viagran,39.0,13.88
1048,District 3,"Stephen ""Steve"" Valdez",10.0,3.56
1048,District 3,Marcello Martinez,24.0,8.54
1048,District 3,Diana Flores Uriegas,9.0,3.2
1049,Mayor,J. Miller,4.0,1.22
1049,Mayor,Justin Macaluso,1.0,0.31
1049,Mayor,Gary Allen,0.0,0.0
1049,Mayor,Frank Adam Muniz,0.0,0.0
1049,Mayor,"Antonio ""Tony"" Diaz",4.0,1.22
1049,Mayor,Ron Nirenberg,213.0,65.14
1049,Mayor,"Michael ""Commander"" Idrogo",4.0,1.22
1049,Mayor,John M. Velasquez,2.0,0.61
1049,Mayor,Dan Martinez,2.0,0.61
1049,Mayor,Denise Gutierrez-Homer,4.0,1.22
1049,Mayor,Greg Brockhouse,88.0,26.91
1049,Mayor,Ray Basaldua,3.0,0.92
1049,Mayor,Joshua James Galvan,0.0,0.0
1049,Mayor,Tim Atwood,2.0,0.61
1049,District 3,"Rodolfo ""Rudy"" Lopez",35.0,11.4
1049,District 3,"Mark Arthur Vargas, Jr.",8.0,2.61
1049,District 3,Rafael C. Vela,2.0,0.65
1049,District 3,Angela Cardona,14.0,4.56
1049,District 3,Walter Murray,10.0,3.26
1049,District 3,Ted Gonzalez,36.0,11.73
1049,District 3,Katherine Herrera Garza,12.0,3.91
1049,District 3,Tomas Uresti,96.0,31.27
1049,District 3,Phyllis Viagran,58.0,18.89
1049,District 3,"Stephen ""Steve"" Valdez",14.0,4.56
1049,District 3,Marcello Martinez,13.0,4.23
1049,District 3,Diana Flores Uriegas,9.0,2.93
1050,Mayor,J. Miller,0.0,0.0
1050,Mayor,Justin Macaluso,0.0,0.0
1050,Mayor,Gary Allen,3.0,1.42
1050,Mayor,Frank Adam Muniz,2.0,0.95
1050,Mayor,"Antonio ""Tony"" Diaz",8.0,3.79
1050,Mayor,Ron Nirenberg,145.0,68.72
1050,Mayor,"Michael ""Commander"" Idrogo",1.0,0.47
1050,Mayor,John M. Velasquez,2.0,0.95
1050,Mayor,Dan Martinez,0.0,0.0
1050,Mayor,Denise Gutierrez-Homer,7.0,3.32
1050,Mayor,Greg Brockhouse,41.0,19.43
1050,Mayor,Ray Basaldua,2.0,0.95
1050,Mayor,Joshua James Galvan,0.0,0.0
1050,Mayor,Tim Atwood,0.0,0.0
1050,District 3,"Rodolfo ""Rudy"" Lopez",24.0,12.31
1050,District 3,"Mark Arthur Vargas, Jr.",7.0,3.59
1050,District 3,Rafael C. Vela,6.0,3.08
1050,District 3,Angela Cardona,17.0,8.72
1050,District 3,Walter Murray,4.0,2.05
1050,District 3,Ted Gonzalez,9.0,4.62
1050,District 3,Katherine Herrera Garza,11.0,5.64
1050,District 3,Tomas Uresti,37.0,18.97
1050,District 3,Phyllis Viagran,59.0,30.26
1050,District 3,"Stephen ""Steve"" Valdez",2.0,1.03
1050,District 3,Marcello Martinez,14.0,7.18
1050,District 3,Diana Flores Uriegas,5.0,2.56
1051,Mayor,J. Miller,0.0,0.0
1051,Mayor,Justin Macaluso,0.0,0.0
1051,Mayor,Gary Allen,4.0,1.32
1051,Mayor,Frank Adam Muniz,0.0,0.0
1051,Mayor,"Antonio ""Tony"" Diaz",2.0,0.66
1051,Mayor,Ron Nirenberg,180.0,59.41
1051,Mayor,"Michael ""Commander"" Idrogo",0.0,0.0
1051,Mayor,John M. Velasquez,1.0,0.33
1051,Mayor,Dan Martinez,1.0,0.33
1051,Mayor,Denise Gutierrez-Homer,16.0,5.28
1051,Mayor,Greg Brockhouse,93.0,30.69
1051,Mayor,Ray Basaldua,0.0,0.0
1051,Mayor,Joshua James Galvan,0.0,0.0
1051,Mayor,Tim Atwood,6.0,1.98
1051,District 3,"Rodolfo ""Rudy"" Lopez",22.0,7.83
1051,District 3,"Mark Arthur Vargas, Jr.",18.0,6.41
1051,District 3,Rafael C. Vela,1.0,0.36
1051,District 3,Angela Cardona,14.0,4.98
1051,District 3,Walter Murray,5.0,1.78
1051,District 3,Ted Gonzalez,12.0,4.27
1051,District 3,Katherine Herrera Garza,15.0,5.34
1051,District 3,Tomas Uresti,90.0,32.03
1051,District 3,Phyllis Viagran,60.0,21.35
1051,District 3,"Stephen ""Steve"" Valdez",4.0,1.42
1051,District 3,Marcello Martinez,26.0,9.25
1051,District 3,Diana Flores Uriegas,14.0,4.98
1052,Mayor,J. Miller,0.0,0.0
1052,Mayor,Justin Macaluso,0.0,0.0
1052,Mayor,Gary Allen,2.0,0.67
1052,Mayor,Frank Adam Muniz,0.0,0.0
1052,Mayor,"Antonio ""Tony"" Diaz",8.0,2.68
1052,Mayor,Ron Nirenberg,211.0,70.81
1052,Mayor,"Michael ""Commander"" Idrogo",2.0,0.67
1052,Mayor,John M. Velasquez,1.0,0.34
1052,Mayor,Dan Martinez,1.0,0.34
1052,Mayor,Denise Gutierrez-Homer,4.0,1.34
1052,Mayor,Greg Brockhouse,64.0,21.48
1052,Mayor,Ray Basaldua,3.0,1.01
1052,Mayor,Joshua James Galvan,1.0,0.34
